Station ID,Station Name,Town,Region,Country,Building Condition,Service Status,Service Status Year,Lat,Lon,Station Notes,Stop Sequence,Line ID,Line Name,Year Opened,Gauge,Line Status,Line Status Year,Line Notes,Is in NP-M
238,Miķeļtornis,Miķeļtornis,Ventspils novads,Latvia,Ruined/Disused,Closed,1963,57.598238,21.972458,,10,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
239,Lielirbe,Lielirbe,Ventspils novads,Latvia,Non-railway use,Closed,1963,57.626378,22.109814,Short-term rental,11,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
240,Sīkrags,Sīkrags,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.65341,22.20334,Uncertain; in the forest,12,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
241,Mazirbe,Mazirbe,Talsu novads,Latvia,Residential,Closed,1963,57.67838,22.31407,,13,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
242,Šlītere,Jaunmuiža,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.607307,22.28625,,14,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
243,Kurči,Mežildzere,Talsu novads,Latvia,Residential,Closed,1963,57.560353,22.316066,,15,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
244,Dundaga,Dundaga,Talsu novads,Latvia,Non-railway use,Closed,1963,57.506216,22.347904,Social security office of Dundaga,16,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
244,Dundaga,Dundaga,Talsu novads,Latvia,Non-railway use,Closed,1963,57.506216,22.347904,Social security office of Dundaga,10,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
245,Plintiņi,Plintiņi,Talsu novads,Latvia,Residential,Closed,1963,57.438749,22.399556,,17,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
246,Cīruļi,Cīruļi,Talsu novads,Latvia,Residential,Closed,1963,57.374653,22.478742,,18,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
247,Indiņi,Pūņas,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.328962,22.518965,,19,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
248,Valdgale,Valdgale,Talsu novads,Latvia,Residential,Closed,1963,57.279657,22.572568,,20,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
248,Valdgale,Valdgale,Talsu novads,Latvia,Residential,Closed,1963,57.279657,22.572568,,1,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
248,Valdgale,Valdgale,Talsu novads,Latvia,Residential,Closed,1963,57.279657,22.572568,,1,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
249,Talsi,Talsi,Talsu novads,Latvia,Non-railway use,Closed,1963,57.248298,22.57944,Bus station,21,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
250,Dižstende,Dižstende,Talsu novads,Latvia,Residential,Closed,1963,57.18952,22.560528,Until 1940 - Stendesmuiža,22,15,Ventspils—Mazirbe—Dundaga—Stende,1916,600 mm,Dismantled,1963,Maximum extent in 1939,TRUE
251,Laidze,Laidze,Talsu novads,Latvia,Residential,Closed,1963,57.313349,22.662194,,2,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
252,Sārcene,Cērpas,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.314633,22.704307,,3,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
253,Vandzene,Vandzene,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.306596,22.771645,,4,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
254,Okte,Igene,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.281846,22.822948,,5,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
255,Pļava,Pļavas,Talsu novads,Latvia,Ruined/Disused,Closed,1963,57.262595,22.894668,,6,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
256,Engure,Ķūļciems,Talsu novads,Latvia,Residential,Closed,1963,57.269645,23.029966,,7,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
257,Ķipati,Ķipatciems,Talsu novads,Latvia,Residential,Closed,1963,57.327226,23.052397,,8,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
258,Mērsrags,Mērsrags,Talsu novads,Latvia,Residential,Closed,1963,57.33411,23.119019,,9,16,Valdgale—Mērsrags,1920,600 mm,Dismantled,1963,Dates approximate,FALSE
259,Mežgravas,Mežgravas,Talsu novads,Latvia,Residential,Closed,1963,57.319094,22.590306,,2,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
260,Valdemārpils,Valdemārpils,Talsu novads,Latvia,Residential,Closed,1963,57.372909,22.581494,,3,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
261,Popvale,Silkrogs,Talsu novads,Latvia,Residential,Closed,1963,57.406652,22.600955,,4,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
262,Lube,Lubeskrogs,Talsu novads,Latvia,Residential,Closed,1963,57.44666,22.645244,,5,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
263,Rudiķi,Rude,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.486195,22.717422,,6,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
264,Roja,Roja,Talsu novads,Latvia,Non-railway use,Closed,1963,57.505138,22.804043,Company offices,7,17,Valdgale—Roja,1916,600 mm,Dismantled,1963,Dates approximate,FALSE
265,Mauri,Ventspils,Ventspils,Latvia,Residential,Closed,1963,57.404489,21.665757,,2,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
266,Ogsils,Silmalas,Ventspils novads,Latvia,Dismantled/Not built,Closed,1963,57.416131,21.754181,,3,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
267,Pope,Pope,Ventspils novads,Latvia,Residential,Closed,1963,57.408991,21.865007,,4,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
268,Rinda,Spiņņi,Ventspils novads,Latvia,Dismantled/Not built,Closed,1963,57.440603,21.905005,,5,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
269,Virpe,Virpe,Ventspils novads,Latvia,Residential,Closed,1963,57.475052,22.018719,,6,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
270,Nora,Auzdarciems,Ventspils novads,Latvia,Dismantled/Not built,Closed,1963,57.483026,22.083728,,7,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
271,Lonaste,Lonaste,Ventspils novads,Latvia,Residential,Closed,1963,57.481325,22.133891,,8,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
272,Pace,Pāce,Talsu novads,Latvia,Dismantled/Not built,Closed,1963,57.504499,22.283358,,9,18,Ventspils—Pope—Dundaga,1932,600 mm,Dismantled,1963,Dates approximate,FALSE
273,Tukums II,Tukums,Tukuma novads,Latvia,Active,Operational,2024,56.959848,23.115329,,1,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
273,Tukums II,Tukums,Tukuma novads,Latvia,Active,Operational,2024,56.959848,23.115329,,1,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
274,Zvāre,Cerība,Tukuma novads,Latvia,Residential,Closed,2001,57.018907,23.001604,,2,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
275,Pūre,Pūres stacija,Tukuma novads,Latvia,Ruined/Disused,Closed,2001,57.062473,22.89644,,3,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
276,Kandava,Kandavas stacija,Tukuma novads,Latvia,Ruined/Disused,Closed,2001,57.083485,22.820331,Used for cargo operations,4,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
277,Līgciems ,Līgciems,Tukuma novads,Latvia,Dismantled/Not built,Closed,2001,57.101967,22.743097,,5,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
278,Sabile,Jaunpagasts,Tukuma novads,Latvia,Ruined/Disused,Closed,2001,57.131315,22.651512,Used for cargo operations,6,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
279,Līči,Līči,Talsu novads,Latvia,Residential,Closed,2001,57.178425,22.420062,,8,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
280,Spāre,Spāre,Talsu novads,Latvia,Ruined/Disused,Closed,2001,57.215497,22.265788,Used for cargo operations,9,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
281,Usma,Usmas stacija,Ventspils novads,Latvia,Residential,Closed,2001,57.250459,22.170705,,10,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
282,Ugāle,Ugāle,Ventspils novads,Latvia,Ruined/Disused,Closed,2010,57.282198,22.012552,Used for cargo operations,11,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
283,Puze,Dzirciems,Ventspils novads,Latvia,Dismantled/Not built,Closed,2001,57.30845,21.933016,,12,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
284,Elkšķene,Elkšķene,Ventspils novads,Latvia,Residential,Closed,2001,57.354609,21.779225,,13,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
285,Ventspils II,Ventspils 2. stacija,Ventspils novads,Latvia,Dismantled/Not built,Closed,2001,57.384262,21.66961,,14,102,Tukums II—Ventspils,1904,1520 mm,Freight only,2010,,TRUE
286,Jelgava,Jelgava,Jelgava,Latvia,Active,Operational,2024,56.640715,23.732246,,1,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
286,Jelgava,Jelgava,Jelgava,Latvia,Active,Operational,2024,56.640715,23.732246,,8,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
286,Jelgava,Jelgava,Jelgava,Latvia,Active,Operational,2024,56.640715,23.732246,,1,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
286,Jelgava,Jelgava,Jelgava,Latvia,Active,Operational,2024,56.640715,23.732246,,1,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
287,50. kilometrs,Mežvidi,Jelgavas novads,Latvia,Dismantled/Not built,Closed,2010,56.622638,23.632815,,2,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
288,Viesturi,Viesturi,Jelgavas novads,Latvia,Dismantled/Not built,Closed,2015,56.615325,23.585404,,3,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
289,Dorupe,Dorupe,Jelgavas novads,Latvia,Dismantled/Not built,Closed,2010,56.605828,23.531006,,4,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
290,Glūda,Glūda,Jelgavas novads,Latvia,Ruined/Disused,Closed,2010,56.599797,23.494717,Used for cargo operations,5,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
290,Glūda,Glūda,Jelgavas novads,Latvia,Ruined/Disused,Closed,2010,56.599797,23.494717,Used for cargo operations,1,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
291,Lāči,Šķibe,Jelgavas novads,Latvia,Dismantled/Not built,Closed,2001,56.602309,23.410111,,6,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
292,Dobele,Dobele,Dobeles novads,Latvia,Active,Operational,2024,56.628668,23.284557,,7,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
293,Gardene,Gardene,Dobeles novads,Latvia,Dismantled/Not built,Closed,1990,56.663611,23.187222,,8,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
294,Bērzupe,Bērzupe,Dobeles novads,Latvia,Residential,Closed,2001,56.689967,23.108849,,9,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
295,Biksti,Bikstu stacija,Dobeles novads,Latvia,Active,Operational,2024,56.691326,22.980937,,10,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
296,Josta,Josta,Dobeles novads,Latvia,Dismantled/Not built,Closed,2001,56.691427,22.854772,,11,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
297,Blīdene,Pusblīdene,Saldus novads,Latvia,Ruined/Disused,Closed,2001,56.70108,22.689018,,12,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
298,Broceni,Broceni,Saldus novads,Latvia,Ruined/Disused,Closed,2008,56.693375,22.570233,Cargo and chartered trains only,13,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
299,Saldus,Saldus,Saldus novads,Latvia,Active,Operational,2024,56.685595,22.471429,,14,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
300,Lutriņi,Lutriņi,Saldus novads,Latvia,Dismantled/Not built,Closed,2001,56.698056,22.348611,,15,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
301,Lašupe,Līči,Saldus novads,Latvia,Residential,Closed,2001,56.705392,22.287887,,16,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
302,Airīte,Dzerve,Saldus novads,Latvia,Non-railway use,Closed,2001,56.705761,22.172463,Privately owned tourism centre,17,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
303,Skrunda,Skrunda,Kuldīgas novads,Latvia,Active,Operational,2024,56.680462,22.012097,,18,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
304,Sieksāte,Smūši,Kuldīgas novads,Latvia,Residential,Closed,2001,56.681657,21.931336,,19,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
305,Rudbārži,Rudbāržu stacija,Dienvidkurzemes novads,Latvia,Residential,Closed,2001,56.652693,21.825764,,20,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
306,Kalvene,Kalvenes stacija,Dienvidkurzemes novads,Latvia,Ruined/Disused,Closed,2001,56.621272,21.693862,Used for cargo operations,21,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
307,Ilmāja,Stacija Ilmāja,Dienvidkurzemes novads,Latvia,Ruined/Disused,Closed,2001,56.574929,21.552515,,22,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
308,Padone,Padone,Dienvidkurzemes novads,Latvia,Dismantled/Not built,Closed,2001,56.564568,21.459445,,23,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
309,Durbe,Krupmuiža,Dienvidkurzemes novads,Latvia,Ruined/Disused,Closed,2001,56.558912,21.41452,,24,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
310,Tadaiķi,Vārve,Dienvidkurzemes novads,Latvia,Ruined/Disused,Closed,2001,56.548849,21.365205,,25,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
311,Tore,Iļģi,Dienvidkurzemes novads,Latvia,Residential,Closed,2001,56.53127,21.251522,,26,101,Jelgava—Liepāja,1928,1520 mm,Operational,2023,"Most stations not served siince 2001, daily service restarted 2023",TRUE
312,Krimūnas,Krimūnas,Dobeles novads,Latvia,Ruined/Disused,Closed,2010,56.56913,23.384012,,2,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
313,Auri,Auri,Dobeles novads,Latvia,Ruined/Disused,Closed,2010,56.547833,23.303111,,3,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
314,Apgulde,Apgulde,Dobeles novads,Latvia,Ruined/Disused,Closed,2010,56.528944,23.245444,,4,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
315,Penkule,Penkule,Dobeles novads,Latvia,Residential,Closed,2010,56.502358,23.177544,,5,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
316,Bēne,Bēne,Dobeles novads,Latvia,Ruined/Disused,Closed,2010,56.480314,23.068707,,6,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
317,Auce,Auce,Dobeles novads,Latvia,Residential,Closed,2010,56.460353,22.896749,,7,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
318,Avīkne,Galāti,Dobeles novads,Latvia,Dismantled/Not built,Closed,1987,56.426389,22.795833,,8,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
319,Vadakste,Vadakste,Saldus novads,Latvia,Dismantled/Not built,Closed,2010,56.395107,22.721198,,9,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
320,Reņģe,Reņģe,Saldus novads,Latvia,Ruined/Disused,Closed,2010,56.382673,22.641242,,10,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
321,Meitene,Eleja,Jelgavas novads,Latvia,Ruined/Disused,Closed,2008,56.408638,23.677581,Used for cargo operations,1,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
321,Meitene,Eleja,Jelgavas novads,Latvia,Ruined/Disused,Closed,2008,56.408638,23.677581,Used for cargo operations,7,26,Jelgava—Meitene—Šiauliai,1916,1520 mm,Partially operational,2024,Served only by international express train,FALSE
322,Narvaiši,Bērvicava,Jelgavas novads,Latvia,Dismantled/Not built,Closed,1963,56.42265,23.748694,,2,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
323,Sesava,Sesava,Jelgavas novads,Latvia,Residential,Closed,1963,56.427823,23.817686,,3,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
324,Mālukrogs,Sesava,Bauskas novads,Latvia,Dismantled/Not built,Closed,1963,56.427263,23.853122,,4,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
325,Bērstele,Bērsteles,Bauskas novads,Latvia,Dismantled/Not built,Closed,1963,56.4273906,23.912455,,5,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
326,Jāņukrogs,Jāņukrogs,Bauskas novads,Latvia,Residential,Closed,1963,56.430619,23.955779,,6,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
327,Mežotne,Mazmežotne,Bauskas novads,Latvia,Residential,Closed,1963,56.420848,24.051087,,7,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
328,Islīce,Saulaine,Bauskas novads,Latvia,Dismantled/Not built,Closed,1963,56.398634,24.125566,,8,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
329,Bauska,Bauska,Bauskas novads,Latvia,Residential,Closed,1963,56.394997,24.173058,,9,20,Meitene—Bauska,1916,750 mm,Dismantled,1963,Until 1930 - 600 mm gauge,TRUE
330,Laižuva,Laižuva,Telšių apskritis,Lithuania,Ruined/Disused,Closed,2008,56.373833,22.558092,,11,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
331,Praviņi,Praviņi,Tukuma novads,Latvia,Ruined/Disused,Closed,1998,56.891619,23.235335,,2,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
332,Slampe,Slampe,Tukuma novads,Latvia,"Preserved, uncertain",Closed,1998,56.844267,23.291184,,3,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
333,Džūkste,Lancenieki,Tukuma novads,Latvia,Residential,Closed,1998,56.807688,23.334303,,4,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
334,Apšupe,Eglieni,Dobeles novads,Latvia,Residential,Closed,1998,56.779996,23.370968,,5,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
335,Līvbērze,Livberzes stacija,Jelgavas novads,Latvia,"Preserved, uncertain",Closed,1998,56.702015,23.463731,,6,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
336,Brakšķi,Silvas,Jelgavas novads,Latvia,Residential,Closed,1998,56.661332,23.538926,,7,21,Tukums II—Jelgava,1904,1520 mm,Freight only,1998,,TRUE
337,Jelgava II,Jelgava,Jelgava,Latvia,Ruined/Disused,Closed,2000,56.650833,23.756667,Cargo operations and locomotive depot,2,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
338,Tetele,Tetele,Jelgavas novads,Latvia,Residential,Closed,1947,56.652859,23.862595,,3,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
339,Garoza,Garozas stacija,Jelgavas novads,Latvia,"Preserved, uncertain",Closed,2000,56.650113,23.949478,,4,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
340,Zālīte,Zālīte,Bauskas novads,Latvia,Ruined/Disused,Closed,2000,56.641946,24.08564,Used for cargo operations,5,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
341,Iecava,Iecavas stacija,Bauskas novads,Latvia,"Preserved, uncertain",Closed,2000,56.628403,24.234523,,6,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
342,Misa,Misa,Bauskas novads,Latvia,Dismantled/Not built,Closed,2000,56.592033,24.391271,,7,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
343,210. kilometrs,Beibeži,Bauskas novads,Latvia,Dismantled/Not built,Closed,2000,56.584444,24.446667,,8,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
344,Nameiši,Šarlotes,Bauskas novads,Latvia,Dismantled/Not built,Closed,1947,56.584965,24.481074,,9,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
345,Vecumnieki,Vecmuiža,Bauskas novads,Latvia,"Preserved, uncertain",Closed,2000,56.590146,24.537307,Used for chartered service in 2017,10,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
346,Vīkstene,Vecmuiža,Bauskas novads,Latvia,Dismantled/Not built,Closed,1947,56.590516,24.557174,,11,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
347,Birze,Rutki,Bauskas novads,Latvia,Dismantled/Not built,Closed,2000,56.582778,24.673761,,12,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
348,Goba,Goba,Ogres novads,Latvia,Residential,Closed,2000,56.581362,24.734599,,13,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
349,Lāčplēsis,Lāčplēsis,Ogres novads,Latvia,"Preserved, uncertain",Closed,2000,56.575925,24.792937,,14,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
350,Taurkalne,Taurkalne,Bauskas novads,Latvia,Residential,Closed,2000,56.561753,24.935836,,15,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
351,Menta,Dzeņi,Aizkraukles novads,Latvia,Residential,Closed,2000,56.537844,25.10225,,16,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
352,256. kilometrs,Krasti,Aizkraukles novads,Latvia,Ruined/Disused,Closed,2000,56.52107,25.17697,,17,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
353,Daudzeva,Daudzeva,Aizkraukles novads,Latvia,Ruined/Disused,Closed,2000,56.508196,25.24431,Used for cargo operations,18,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
353,Daudzeva,Daudzeva,Aizkraukles novads,Latvia,Ruined/Disused,Closed,2000,56.508196,25.24431,Used for cargo operations,6,30,Viesīte—Daudzeva,1916,600 mm,Dismantled,1972,,FALSE
417,Auksūdys,Auksūdys,Telšių apskritis,Lithuania,Residential,Closed,1963,56.349693,22.476257,Date approximate,12,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
354,Sece,Purviņi,Aizkraukles novads,Latvia,Residential,Closed,2000,56.510667,25.368042,,19,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
418,Mažeikiai II,Mažeikiai,Telšių apskritis,Lithuania,Dismantled/Not built,Closed,1963,56.310934,22.365232,Date approximate,13,19,Glūda—Reņģe—Mažeikiai,1873,1520 mm,Freight only,2010,Until 1925 - 1435 mm gauge,TRUE
355,Staburags,Burtnieki,Aizkraukles novads,Latvia,Dismantled/Not built,Closed,2000,56.521111,25.516389,,20,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
356,Sēlpils,Sēlpils,Jēkabpils novads,Latvia,Residential,Closed,2000,56.526585,25.613993,Uncertain,21,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
357,Daugava,Daugavas stacija,Jēkabpils novads,Latvia,Ruined/Disused,Closed,2000,56.537881,25.719588,Used for cargo operations,22,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
358,Krustpils,Jēkabpils,Jēkabpils,Latvia,Active,Operational,2024,56.520521,25.859556,,23,22,Jelgava—Krustpils,1904,1520 mm,Freight only,2000,,TRUE
